Year,Month,City,Manufacturer,Vehicle Model,Units Sold
2020,Aug,Chennai,Hero,Pulsar 150,1276
2020,Aug,Chennai,Hero,Apache RTR 160,1621
2020,Aug,Chennai,Hero,Classic 350,1992
2020,Aug,Chennai,Hero,Gixxer SF,1183
2020,Aug,Chennai,Hero,FZ-S,966
2020,Aug,Chennai,Honda,Splendor Plus,1821
2020,Aug,Chennai,Honda,Activa 6G,1636
2020,Aug,Chennai,Honda,Pulsar 150,871
2020,Aug,Chennai,Honda,Apache RTR 160,514
2020,Aug,Chennai,Honda,Classic 350,866
2020,Aug,Chennai,Honda,Gixxer SF,1731
2020,Aug,Chennai,Honda,FZ-S,704
2020,Aug,Chennai,Bajaj,Splendor Plus,1057
2020,Aug,Chennai,Bajaj,Activa 6G,1455
2020,Aug,Chennai,Bajaj,Pulsar 150,702
2020,Aug,Chennai,Bajaj,Apache RTR 160,566
2020,Aug,Chennai,Bajaj,Classic 350,1090
2020,Aug,Chennai,Bajaj,Gixxer SF,1968
2020,Aug,Chennai,Bajaj,FZ-S,1302
2020,Aug,Chennai,TVS,Splendor Plus,1999
2020,Aug,Chennai,TVS,Activa 6G,1958
2020,Aug,Chennai,TVS,Pulsar 150,1551
2020,Aug,Chennai,TVS,Apache RTR 160,1571
2020,Aug,Chennai,TVS,Classic 350,1546
2020,Aug,Chennai,TVS,Gixxer SF,1447
2020,Aug,Chennai,TVS,FZ-S,1235
2020,Aug,Chennai,Royal Enfield,Splendor Plus,1601
2020,Aug,Chennai,Royal Enfield,Activa 6G,1835
2020,Aug,Chennai,Royal Enfield,Pulsar 150,1222
2020,Aug,Chennai,Royal Enfield,Apache RTR 160,1895
2020,Aug,Chennai,Royal Enfield,Classic 350,708
2020,Aug,Chennai,Royal Enfield,Gixxer SF,1633
2020,Aug,Chennai,Royal Enfield,FZ-S,1575
2020,Aug,Chennai,Suzuki,Splendor Plus,732
2020,Aug,Chennai,Suzuki,Activa 6G,1140
2020,Aug,Chennai,Suzuki,Pulsar 150,591
2020,Aug,Chennai,Suzuki,Apache RTR 160,721
2020,Aug,Chennai,Suzuki,Classic 350,1880
2020,Aug,Chennai,Suzuki,Gixxer SF,1334
2020,Aug,Chennai,Suzuki,FZ-S,559
2020,Aug,Chennai,Yamaha,Splendor Plus,1874
2020,Aug,Chennai,Yamaha,Activa 6G,779
2020,Aug,Chennai,Yamaha,Pulsar 150,1969
2020,Aug,Chennai,Yamaha,Apache RTR 160,1262
2020,Aug,Chennai,Yamaha,Classic 350,1959
2020,Aug,Chennai,Yamaha,Gixxer SF,1247
2020,Aug,Chennai,Yamaha,FZ-S,1727
2020,Aug,Kolkata,Hero,Splendor Plus,1643
2020,Aug,Kolkata,Hero,Activa 6G,1282
2020,Aug,Kolkata,Hero,Pulsar 150,579
2020,Aug,Kolkata,Hero,Apache RTR 160,1171
2020,Aug,Kolkata,Hero,Classic 350,1957
2020,Aug,Kolkata,Hero,Gixxer SF,846
2020,Aug,Kolkata,Hero,FZ-S,727
2020,Aug,Kolkata,Honda,Splendor Plus,1816
2020,Aug,Kolkata,Honda,Activa 6G,1517
2020,Aug,Kolkata,Honda,Pulsar 150,1830
2020,Aug,Kolkata,Honda,Apache RTR 160,1927
2020,Aug,Kolkata,Honda,Classic 350,1395
2020,Aug,Kolkata,Honda,Gixxer SF,1187
2020,Aug,Kolkata,Honda,FZ-S,1668
2020,Aug,Kolkata,Bajaj,Splendor Plus,561
2020,Aug,Kolkata,Bajaj,Activa 6G,975
2020,Aug,Kolkata,Bajaj,Pulsar 150,809
2020,Aug,Kolkata,Bajaj,Apache RTR 160,1093
2020,Aug,Kolkata,Bajaj,Classic 350,1478
2020,Aug,Kolkata,Bajaj,Gixxer SF,1056
2020,Aug,Kolkata,Bajaj,FZ-S,1017
2020,Aug,Kolkata,TVS,Splendor Plus,1677
2020,Aug,Kolkata,TVS,Activa 6G,1456
2020,Aug,Kolkata,TVS,Pulsar 150,1622
2020,Aug,Kolkata,TVS,Apache RTR 160,794
2020,Aug,Kolkata,TVS,Classic 350,1395
2020,Aug,Kolkata,TVS,Gixxer SF,1798
2020,Aug,Kolkata,TVS,FZ-S,1680
2020,Aug,Kolkata,Royal Enfield,Splendor Plus,888
2020,Aug,Kolkata,Royal Enfield,Activa 6G,1658
2020,Aug,Kolkata,Royal Enfield,Pulsar 150,1685
2020,Aug,Kolkata,Royal Enfield,Apache RTR 160,1741
2020,Aug,Kolkata,Royal Enfield,Classic 350,1082
2020,Aug,Kolkata,Royal Enfield,Gixxer SF,558
2020,Aug,Kolkata,Royal Enfield,FZ-S,1158
2020,Aug,Kolkata,Suzuki,Splendor Plus,871
2020,Aug,Kolkata,Suzuki,Activa 6G,1503
2020,Aug,Kolkata,Suzuki,Pulsar 150,1663
2020,Aug,Kolkata,Suzuki,Apache RTR 160,960
2020,Aug,Kolkata,Suzuki,Classic 350,1955
2020,Aug,Kolkata,Suzuki,Gixxer SF,954
2020,Aug,Kolkata,Suzuki,FZ-S,1704
2020,Aug,Kolkata,Yamaha,Splendor Plus,850
2020,Aug,Kolkata,Yamaha,Activa 6G,1103
2020,Aug,Kolkata,Yamaha,Pulsar 150,1198
2020,Aug,Kolkata,Yamaha,Apache RTR 160,1499
2020,Aug,Kolkata,Yamaha,Classic 350,973
2020,Aug,Kolkata,Yamaha,Gixxer SF,1855
2020,Aug,Kolkata,Yamaha,FZ-S,1424
2020,Sep,Mumbai,Hero,Splendor Plus,1871
2020,Sep,Mumbai,Hero,Activa 6G,1742
2020,Sep,Mumbai,Hero,Pulsar 150,1129
2020,Sep,Mumbai,Hero,Apache RTR 160,634
2020,Sep,Mumbai,Hero,Classic 350,545
2020,Sep,Mumbai,Hero,Gixxer SF,1420
2020,Sep,Mumbai,Hero,FZ-S,1397
2020,Sep,Mumbai,Honda,Splendor Plus,1435
2020,Sep,Mumbai,Honda,Activa 6G,1068
2020,Sep,Mumbai,Honda,Pulsar 150,1065
2020,Sep,Mumbai,Honda,Apache RTR 160,1585
2020,Sep,Mumbai,Honda,Classic 350,1250
2020,Sep,Mumbai,Honda,Gixxer SF,535
2020,Sep,Mumbai,Honda,FZ-S,1415
2020,Sep,Mumbai,Bajaj,Splendor Plus,1427
2020,Sep,Mumbai,Bajaj,Activa 6G,572
2020,Sep,Mumbai,Bajaj,Pulsar 150,1344
2020,Sep,Mumbai,Bajaj,Apache RTR 160,1877
2020,Sep,Mumbai,Bajaj,Classic 350,1268
2020,Sep,Mumbai,Bajaj,Gixxer SF,1991
2020,Sep,Mumbai,Bajaj,FZ-S,501
2020,Sep,Mumbai,TVS,Splendor Plus,1338
2020,Sep,Mumbai,TVS,Activa 6G,1382
2020,Sep,Mumbai,TVS,Pulsar 150,1209
2020,Sep,Mumbai,TVS,Apache RTR 160,1205
2020,Sep,Mumbai,TVS,Classic 350,1870
2020,Sep,Mumbai,TVS,Gixxer SF,1647
2020,Sep,Mumbai,TVS,FZ-S,1372
2020,Sep,Mumbai,Royal Enfield,Splendor Plus,746
2020,Sep,Mumbai,Royal Enfield,Activa 6G,651
2020,Sep,Mumbai,Royal Enfield,Pulsar 150,1308
2020,Sep,Mumbai,Royal Enfield,Apache RTR 160,1571
2020,Sep,Mumbai,Royal Enfield,Classic 350,1908
2020,Sep,Mumbai,Royal Enfield,Gixxer SF,1864
2020,Sep,Mumbai,Royal Enfield,FZ-S,1943
2020,Sep,Mumbai,Suzuki,Splendor Plus,1722
2020,Sep,Mumbai,Suzuki,Activa 6G,1615
2020,Sep,Mumbai,Suzuki,Pulsar 150,1793
2020,Sep,Mumbai,Suzuki,Apache RTR 160,1755
2020,Sep,Mumbai,Suzuki,Classic 350,741
2020,Sep,Mumbai,Suzuki,Gixxer SF,1789
2020,Sep,Mumbai,Suzuki,FZ-S,1478
2020,Sep,Mumbai,Yamaha,Splendor Plus,1915
2020,Sep,Mumbai,Yamaha,Activa 6G,765
2020,Sep,Mumbai,Yamaha,Pulsar 150,1248
2020,Sep,Mumbai,Yamaha,Apache RTR 160,892
2020,Sep,Mumbai,Yamaha,Classic 350,1199
2020,Sep,Mumbai,Yamaha,Gixxer SF,1724
2020,Sep,Mumbai,Yamaha,FZ-S,1573
2020,Sep,Delhi,Hero,Splendor Plus,1929
2020,Sep,Delhi,Hero,Activa 6G,528
2020,Sep,Delhi,Hero,Pulsar 150,1477
2020,Sep,Delhi,Hero,Apache RTR 160,1352
2020,Sep,Delhi,Hero,Classic 350,1155
2020,Sep,Delhi,Hero,Gixxer SF,657
2020,Sep,Delhi,Hero,FZ-S,1824
2020,Sep,Delhi,Honda,Splendor Plus,651
2020,Sep,Delhi,Honda,Activa 6G,1339
2020,Sep,Delhi,Honda,Pulsar 150,1861
2020,Sep,Delhi,Honda,Apache RTR 160,1671
2020,Sep,Delhi,Honda,Classic 350,747
2020,Sep,Delhi,Honda,Gixxer SF,1326
2020,Sep,Delhi,Honda,FZ-S,559
2020,Sep,Delhi,Bajaj,Splendor Plus,966
2020,Sep,Delhi,Bajaj,Activa 6G,778
2020,Sep,Delhi,Bajaj,Pulsar 150,1181
2020,Sep,Delhi,Bajaj,Apache RTR 160,735
2020,Sep,Delhi,Bajaj,Classic 350,1828
2020,Sep,Delhi,Bajaj,Gixxer SF,1280
2020,Sep,Delhi,Bajaj,FZ-S,1267
2020,Sep,Delhi,TVS,Splendor Plus,993
2020,Sep,Delhi,TVS,Activa 6G,1752
2020,Sep,Delhi,TVS,Pulsar 150,1888
2020,Sep,Delhi,TVS,Apache RTR 160,999
2020,Sep,Delhi,TVS,Classic 350,873
2020,Sep,Delhi,TVS,Gixxer SF,1736
2020,Sep,Delhi,TVS,FZ-S,1620
2020,Sep,Delhi,Royal Enfield,Splendor Plus,1857
2020,Sep,Delhi,Royal Enfield,Activa 6G,1219
2020,Sep,Delhi,Royal Enfield,Pulsar 150,1422
2020,Sep,Delhi,Royal Enfield,Apache RTR 160,1982
2020,Sep,Delhi,Royal Enfield,Classic 350,693
2020,Sep,Delhi,Royal Enfield,Gixxer SF,1834
2020,Sep,Delhi,Royal Enfield,FZ-S,1136
2020,Sep,Delhi,Suzuki,Splendor Plus,1224
2020,Sep,Delhi,Suzuki,Activa 6G,662
2020,Sep,Delhi,Suzuki,Pulsar 150,1943
2020,Sep,Delhi,Suzuki,Apache RTR 160,1921
2020,Sep,Delhi,Suzuki,Classic 350,1343
2020,Sep,Delhi,Suzuki,Gixxer SF,1667
2020,Sep,Delhi,Suzuki,FZ-S,1626
2020,Sep,Delhi,Yamaha,Splendor Plus,691
2020,Sep,Delhi,Yamaha,Activa 6G,1756
2020,Sep,Delhi,Yamaha,Pulsar 150,1861
2020,Sep,Delhi,Yamaha,Apache RTR 160,514
2020,Sep,Delhi,Yamaha,Classic 350,1153
2020,Sep,Delhi,Yamaha,Gixxer SF,1319
2020,Sep,Delhi,Yamaha,FZ-S,1096
2020,Sep,Bangalore,Hero,Splendor Plus,1217
2020,Sep,Bangalore,Hero,Activa 6G,1033
2020,Sep,Bangalore,Hero,Pulsar 150,1397
2020,Sep,Bangalore,Hero,Apache RTR 160,1119
2020,Sep,Bangalore,Hero,Classic 350,528
2020,Sep,Bangalore,Hero,Gixxer SF,1766
2020,Sep,Bangalore,Hero,FZ-S,1605
2020,Sep,Bangalore,Honda,Splendor Plus,1954
2020,Sep,Bangalore,Honda,Activa 6G,620
2020,Sep,Bangalore,Honda,Pulsar 150,1881
2020,Sep,Bangalore,Honda,Apache RTR 160,1566
2020,Sep,Bangalore,Honda,Classic 350,1993
2020,Sep,Bangalore,Honda,Gixxer SF,1287
2020,Sep,Bangalore,Honda,FZ-S,1043
2020,Sep,Bangalore,Bajaj,Splendor Plus,1344
2020,Sep,Bangalore,Bajaj,Activa 6G,844
2020,Sep,Bangalore,Bajaj,Pulsar 150,934
2020,Sep,Bangalore,Bajaj,Apache RTR 160,1578
2020,Sep,Bangalore,Bajaj,Classic 350,1655
2020,Sep,Bangalore,Bajaj,Gixxer SF,1190
2020,Sep,Bangalore,Bajaj,FZ-S,694
2020,Sep,Bangalore,TVS,Splendor Plus,688
2020,Sep,Bangalore,TVS,Activa 6G,865
2020,Sep,Bangalore,TVS,Pulsar 150,1171
2020,Sep,Bangalore,TVS,Apache RTR 160,578
2020,Sep,Bangalore,TVS,Classic 350,748
2020,Sep,Bangalore,TVS,Gixxer SF,1445
2020,Sep,Bangalore,TVS,FZ-S,774
2020,Sep,Bangalore,Royal Enfield,Splendor Plus,1073
2020,Sep,Bangalore,Royal Enfield,Activa 6G,625
2020,Sep,Bangalore,Royal Enfield,Pulsar 150,1348
2020,Sep,Bangalore,Royal Enfield,Apache RTR 160,1230
2020,Sep,Bangalore,Royal Enfield,Classic 350,1103
2020,Sep,Bangalore,Royal Enfield,Gixxer SF,1904
2020,Sep,Bangalore,Royal Enfield,FZ-S,1406
2020,Sep,Bangalore,Suzuki,Splendor Plus,1639
2020,Sep,Bangalore,Suzuki,Activa 6G,1639
2020,Sep,Bangalore,Suzuki,Pulsar 150,1066
2020,Sep,Bangalore,Suzuki,Apache RTR 160,1447
2020,Sep,Bangalore,Suzuki,Classic 350,1563
2020,Sep,Bangalore,Suzuki,Gixxer SF,1642
2020,Sep,Bangalore,Suzuki,FZ-S,1134
2020,Sep,Bangalore,Yamaha,Splendor Plus,1286
2020,Sep,Bangalore,Yamaha,Activa 6G,1400
2020,Sep,Bangalore,Yamaha,Pulsar 150,857
2020,Sep,Bangalore,Yamaha,Apache RTR 160,949
2020,Sep,Bangalore,Yamaha,Classic 350,833
2020,Sep,Bangalore,Yamaha,Gixxer SF,1718
2020,Sep,Bangalore,Yamaha,FZ-S,601
2020,Sep,Chennai,Hero,Splendor Plus,1763
2020,Sep,Chennai,Hero,Activa 6G,1325
2020,Sep,Chennai,Hero,Pulsar 150,1535
2020,Sep,Chennai,Hero,Apache RTR 160,1488
2020,Sep,Chennai,Hero,Classic 350,1745
2020,Sep,Chennai,Hero,Gixxer SF,1813
2020,Sep,Chennai,Hero,FZ-S,1884
2020,Sep,Chennai,Honda,Splendor Plus,1892
2020,Sep,Chennai,Honda,Activa 6G,1571
2020,Sep,Chennai,Honda,Pulsar 150,1820
2020,Sep,Chennai,Honda,Apache RTR 160,1798
2020,Sep,Chennai,Honda,Classic 350,1581
2020,Sep,Chennai,Honda,Gixxer SF,1525
2020,Sep,Chennai,Honda,FZ-S,560
2020,Sep,Chennai,Bajaj,Splendor Plus,1743
2020,Sep,Chennai,Bajaj,Activa 6G,1963
2020,Sep,Chennai,Bajaj,Pulsar 150,1064
2020,Sep,Chennai,Bajaj,Apache RTR 160,1180
2020,Sep,Chennai,Bajaj,Classic 350,620
2020,Sep,Chennai,Bajaj,Gixxer SF,1589
2020,Sep,Chennai,Bajaj,FZ-S,1678
2020,Sep,Chennai,TVS,Splendor Plus,1984
2020,Sep,Chennai,TVS,Activa 6G,1954
2020,Sep,Chennai,TVS,Pulsar 150,1198
2020,Sep,Chennai,TVS,Apache RTR 160,1240
2020,Sep,Chennai,TVS,Classic 350,692
2020,Sep,Chennai,TVS,Gixxer SF,849
2020,Sep,Chennai,TVS,FZ-S,1418
2020,Sep,Chennai,Royal Enfield,Splendor Plus,1472
2020,Sep,Chennai,Royal Enfield,Activa 6G,872
2020,Sep,Chennai,Royal Enfield,Pulsar 150,1270
2020,Sep,Chennai,Royal Enfield,Apache RTR 160,1763
2020,Sep,Chennai,Royal Enfield,Classic 350,925
2020,Sep,Chennai,Royal Enfield,Gixxer SF,1698
2020,Sep,Chennai,Royal Enfield,FZ-S,1078
2020,Sep,Chennai,Suzuki,Splendor Plus,1318
2020,Sep,Chennai,Suzuki,Activa 6G,1300
2020,Sep,Chennai,Suzuki,Pulsar 150,688
2020,Sep,Chennai,Suzuki,Apache RTR 160,1376
2020,Sep,Chennai,Suzuki,Classic 350,1290
2020,Sep,Chennai,Suzuki,Gixxer SF,1867
2020,Sep,Chennai,Suzuki,FZ-S,504
2020,Sep,Chennai,Yamaha,Splendor Plus,1451
2020,Sep,Chennai,Yamaha,Activa 6G,1820
2020,Sep,Chennai,Yamaha,Pulsar 150,1619
2020,Sep,Chennai,Yamaha,Apache RTR 160,564
2020,Sep,Chennai,Yamaha,Classic 350,1509
2020,Sep,Chennai,Yamaha,Gixxer SF,1473
2020,Sep,Chennai,Yamaha,FZ-S,1715
2020,Sep,Kolkata,Hero,Splendor Plus,790
2020,Sep,Kolkata,Hero,Activa 6G,1232
2020,Sep,Kolkata,Hero,Pulsar 150,1603
2020,Sep,Kolkata,Hero,Apache RTR 160,970
2020,Sep,Kolkata,Hero,Classic 350,1135
2020,Sep,Kolkata,Hero,Gixxer SF,1693
2020,Sep,Kolkata,Hero,FZ-S,1687
2020,Sep,Kolkata,Honda,Splendor Plus,505
2020,Sep,Kolkata,Honda,Activa 6G,1053
2020,Sep,Kolkata,Honda,Pulsar 150,1392
2020,Sep,Kolkata,Honda,Apache RTR 160,623
2020,Sep,Kolkata,Honda,Classic 350,1696
2020,Sep,Kolkata,Honda,Gixxer SF,1966
2020,Sep,Kolkata,Honda,FZ-S,920
2020,Sep,Kolkata,Bajaj,Splendor Plus,750
2020,Sep,Kolkata,Bajaj,Activa 6G,1052
2020,Sep,Kolkata,Bajaj,Pulsar 150,1546
2020,Sep,Kolkata,Bajaj,Apache RTR 160,1943
2020,Sep,Kolkata,Bajaj,Classic 350,784
2020,Sep,Kolkata,Bajaj,Gixxer SF,587
2020,Sep,Kolkata,Bajaj,FZ-S,1035
2020,Sep,Kolkata,TVS,Splendor Plus,1127
2020,Sep,Kolkata,TVS,Activa 6G,947
2020,Sep,Kolkata,TVS,Pulsar 150,884
2020,Sep,Kolkata,TVS,Apache RTR 160,1041
2020,Sep,Kolkata,TVS,Classic 350,1096
2020,Sep,Kolkata,TVS,Gixxer SF,1114
2020,Sep,Kolkata,TVS,FZ-S,1985
2020,Sep,Kolkata,Royal Enfield,Splendor Plus,1866
2020,Sep,Kolkata,Royal Enfield,Activa 6G,1488
2020,Sep,Kolkata,Royal Enfield,Pulsar 150,1264
2020,Sep,Kolkata,Royal Enfield,Apache RTR 160,678
2020,Sep,Kolkata,Royal Enfield,Classic 350,1253
2020,Sep,Kolkata,Royal Enfield,Gixxer SF,1802
2020,Sep,Kolkata,Royal Enfield,FZ-S,1529
2020,Sep,Kolkata,Suzuki,Splendor Plus,1490
2020,Sep,Kolkata,Suzuki,Activa 6G,1334
2020,Sep,Kolkata,Suzuki,Pulsar 150,1644
2020,Sep,Kolkata,Suzuki,Apache RTR 160,1495
2020,Sep,Kolkata,Suzuki,Classic 350,1892
2020,Sep,Kolkata,Suzuki,Gixxer SF,767
2020,Sep,Kolkata,Suzuki,FZ-S,1964
2020,Sep,Kolkata,Yamaha,Splendor Plus,1489
2020,Sep,Kolkata,Yamaha,Activa 6G,1488
2020,Sep,Kolkata,Yamaha,Pulsar 150,1143
2020,Sep,Kolkata,Yamaha,Apache RTR 160,1092
2020,Sep,Kolkata,Yamaha,Classic 350,1864
2020,Sep,Kolkata,Yamaha,Gixxer SF,1741
2020,Sep,Kolkata,Yamaha,FZ-S,1125
2020,Oct,Mumbai,Hero,Splendor Plus,1911
2020,Oct,Mumbai,Hero,Activa 6G,1065
2020,Oct,Mumbai,Hero,Pulsar 150,819
2020,Oct,Mumbai,Hero,Apache RTR 160,1461
2020,Oct,Mumbai,Hero,Classic 350,1491
2020,Oct,Mumbai,Hero,Gixxer SF,1363
2020,Oct,Mumbai,Hero,FZ-S,1117
2020,Oct,Mumbai,Honda,Splendor Plus,1539
2020,Oct,Mumbai,Honda,Activa 6G,1063
2020,Oct,Mumbai,Honda,Pulsar 150,1646
2020,Oct,Mumbai,Honda,Apache RTR 160,711
2020,Oct,Mumbai,Honda,Classic 350,570
2020,Oct,Mumbai,Honda,Gixxer SF,1991
2020,Oct,Mumbai,Honda,FZ-S,723
2020,Oct,Mumbai,Bajaj,Splendor Plus,1374
2020,Oct,Mumbai,Bajaj,Activa 6G,1694
2020,Oct,Mumbai,Bajaj,Pulsar 150,1118
2020,Oct,Mumbai,Bajaj,Apache RTR 160,1649
2020,Oct,Mumbai,Bajaj,Classic 350,965
2020,Oct,Mumbai,Bajaj,Gixxer SF,982
2020,Oct,Mumbai,Bajaj,FZ-S,1460
2020,Oct,Mumbai,TVS,Splendor Plus,532
2020,Oct,Mumbai,TVS,Activa 6G,1540
2020,Oct,Mumbai,TVS,Pulsar 150,1429
2020,Oct,Mumbai,TVS,Apache RTR 160,953
2020,Oct,Mumbai,TVS,Classic 350,1425
2020,Oct,Mumbai,TVS,Gixxer SF,1473
2020,Oct,Mumbai,TVS,FZ-S,1643
2020,Oct,Mumbai,Royal Enfield,Splendor Plus,567
2020,Oct,Mumbai,Royal Enfield,Activa 6G,1568
2020,Oct,Mumbai,Royal Enfield,Pulsar 150,1494
2020,Oct,Mumbai,Royal Enfield,Apache RTR 160,1122
2020,Oct,Mumbai,Royal Enfield,Classic 350,1273
2020,Oct,Mumbai,Royal Enfield,Gixxer SF,1687
2020,Oct,Mumbai,Royal Enfield,FZ-S,1495
2020,Oct,Mumbai,Suzuki,Splendor Plus,1393
2020,Oct,Mumbai,Suzuki,Activa 6G,1255
2020,Oct,Mumbai,Suzuki,Pulsar 150,898
2020,Oct,Mumbai,Suzuki,Apache RTR 160,1987
2020,Oct,Mumbai,Suzuki,Classic 350,1267
2020,Oct,Mumbai,Suzuki,Gixxer SF,1939
2020,Oct,Mumbai,Suzuki,FZ-S,1907
2020,Oct,Mumbai,Yamaha,Splendor Plus,1541
2020,Oct,Mumbai,Yamaha,Activa 6G,817
2020,Oct,Mumbai,Yamaha,Pulsar 150,1333
2020,Oct,Mumbai,Yamaha,Apache RTR 160,702
2020,Oct,Mumbai,Yamaha,Classic 350,1926
2020,Oct,Mumbai,Yamaha,Gixxer SF,1091
2020,Oct,Mumbai,Yamaha,FZ-S,1984
2020,Oct,Delhi,Hero,Splendor Plus,1610
2020,Oct,Delhi,Hero,Activa 6G,986
2020,Oct,Delhi,Hero,Pulsar 150,1981
2020,Oct,Delhi,Hero,Apache RTR 160,1515
2020,Oct,Delhi,Hero,Classic 350,1369
2020,Oct,Delhi,Hero,Gixxer SF,1545
2020,Oct,Delhi,Hero,FZ-S,1623
2020,Oct,Delhi,Honda,Splendor Plus,1134
2020,Oct,Delhi,Honda,Activa 6G,1661
2020,Oct,Delhi,Honda,Pulsar 150,1134
2020,Oct,Delhi,Honda,Apache RTR 160,617
2020,Oct,Delhi,Honda,Classic 350,866
2020,Oct,Delhi,Honda,Gixxer SF,1935
2020,Oct,Delhi,Honda,FZ-S,1278
2020,Oct,Delhi,Bajaj,Splendor Plus,783
2020,Oct,Delhi,Bajaj,Activa 6G,1543
2020,Oct,Delhi,Bajaj,Pulsar 150,1943
2020,Oct,Delhi,Bajaj,Apache RTR 160,1715
2020,Oct,Delhi,Bajaj,Classic 350,561
2020,Oct,Delhi,Bajaj,Gixxer SF,601
2020,Oct,Delhi,Bajaj,FZ-S,1757
2020,Oct,Delhi,TVS,Splendor Plus,816
2020,Oct,Delhi,TVS,Activa 6G,1846
2020,Oct,Delhi,TVS,Pulsar 150,899
2020,Oct,Delhi,TVS,Apache RTR 160,1907
2020,Oct,Delhi,TVS,Classic 350,1790
2020,Oct,Delhi,TVS,Gixxer SF,1525
2020,Oct,Delhi,TVS,FZ-S,703
2020,Oct,Delhi,Royal Enfield,Splendor Plus,1717
2020,Oct,Delhi,Royal Enfield,Activa 6G,1558
2020,Oct,Delhi,Royal Enfield,Pulsar 150,1206
2020,Oct,Delhi,Royal Enfield,Apache RTR 160,1838
2020,Oct,Delhi,Royal Enfield,Classic 350,1783
2020,Oct,Delhi,Royal Enfield,Gixxer SF,1337
2020,Oct,Delhi,Royal Enfield,FZ-S,842
2020,Oct,Delhi,Suzuki,Splendor Plus,800
2020,Oct,Delhi,Suzuki,Activa 6G,1534
2020,Oct,Delhi,Suzuki,Pulsar 150,1687
2020,Oct,Delhi,Suzuki,Apache RTR 160,1722
2020,Oct,Delhi,Suzuki,Classic 350,1691
2020,Oct,Delhi,Suzuki,Gixxer SF,575
2020,Oct,Delhi,Suzuki,FZ-S,905
2020,Oct,Delhi,Yamaha,Splendor Plus,1763
2020,Oct,Delhi,Yamaha,Activa 6G,1896
2020,Oct,Delhi,Yamaha,Pulsar 150,1129
2020,Oct,Delhi,Yamaha,Apache RTR 160,836
2020,Oct,Delhi,Yamaha,Classic 350,1260
2020,Oct,Delhi,Yamaha,Gixxer SF,1368
2020,Oct,Delhi,Yamaha,FZ-S,1041
2020,Oct,Bangalore,Hero,Splendor Plus,891
2020,Oct,Bangalore,Hero,Activa 6G,726
2020,Oct,Bangalore,Hero,Pulsar 150,1351
2020,Oct,Bangalore,Hero,Apache RTR 160,1600
2020,Oct,Bangalore,Hero,Classic 350,1518
2020,Oct,Bangalore,Hero,Gixxer SF,1248
2020,Oct,Bangalore,Hero,FZ-S,943
2020,Oct,Bangalore,Honda,Splendor Plus,1794
2020,Oct,Bangalore,Honda,Activa 6G,1224
2020,Oct,Bangalore,Honda,Pulsar 150,1926
2020,Oct,Bangalore,Honda,Apache RTR 160,1106
2020,Oct,Bangalore,Honda,Classic 350,1344
2020,Oct,Bangalore,Honda,Gixxer SF,999
2020,Oct,Bangalore,Honda,FZ-S,1750
2020,Oct,Bangalore,Bajaj,Splendor Plus,1615
2020,Oct,Bangalore,Bajaj,Activa 6G,560
2020,Oct,Bangalore,Bajaj,Pulsar 150,1453
2020,Oct,Bangalore,Bajaj,Apache RTR 160,1243
2020,Oct,Bangalore,Bajaj,Classic 350,1159
2020,Oct,Bangalore,Bajaj,Gixxer SF,1954
2020,Oct,Bangalore,Bajaj,FZ-S,1578
2020,Oct,Bangalore,TVS,Splendor Plus,662
2020,Oct,Bangalore,TVS,Activa 6G,1025
2020,Oct,Bangalore,TVS,Pulsar 150,1837
2020,Oct,Bangalore,TVS,Apache RTR 160,1892
2020,Oct,Bangalore,TVS,Classic 350,1730
2020,Oct,Bangalore,TVS,Gixxer SF,1527
2020,Oct,Bangalore,TVS,FZ-S,1323
2020,Oct,Bangalore,Royal Enfield,Splendor Plus,1990
2020,Oct,Bangalore,Royal Enfield,Activa 6G,1082
2020,Oct,Bangalore,Royal Enfield,Pulsar 150,862
2020,Oct,Bangalore,Royal Enfield,Apache RTR 160,749
2020,Oct,Bangalore,Royal Enfield,Classic 350,1994
2020,Oct,Bangalore,Royal Enfield,Gixxer SF,967
2020,Oct,Bangalore,Royal Enfield,FZ-S,548
2020,Oct,Bangalore,Suzuki,Splendor Plus,1959
2020,Oct,Bangalore,Suzuki,Activa 6G,1297
2020,Oct,Bangalore,Suzuki,Pulsar 150,1304
2020,Oct,Bangalore,Suzuki,Apache RTR 160,1577
2020,Oct,Bangalore,Suzuki,Classic 350,784
2020,Oct,Bangalore,Suzuki,Gixxer SF,1748
2020,Oct,Bangalore,Suzuki,FZ-S,1716
2020,Oct,Bangalore,Yamaha,Splendor Plus,1665
2020,Oct,Bangalore,Yamaha,Activa 6G,870
2020,Oct,Bangalore,Yamaha,Pulsar 150,1344
2020,Oct,Bangalore,Yamaha,Apache RTR 160,1796
2020,Oct,Bangalore,Yamaha,Classic 350,1794
2020,Oct,Bangalore,Yamaha,Gixxer SF,1742
2020,Oct,Bangalore,Yamaha,FZ-S,677
2020,Oct,Chennai,Hero,Splendor Plus,1483
2020,Oct,Chennai,Hero,Activa 6G,1641
2020,Oct,Chennai,Hero,Pulsar 150,1781
2020,Oct,Chennai,Hero,Apache RTR 160,1399
2020,Oct,Chennai,Hero,Classic 350,1252
2020,Oct,Chennai,Hero,Gixxer SF,867
2020,Oct,Chennai,Hero,FZ-S,520
